id,title,product_link
1,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
2,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
3,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
4,"MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 Gold English Gold",https://www.noon.com/saudi-en/macbook-air-with-13-3-inch-retina-display-core-i5-processor-10th-gen-macos-8gb-ram-512-gb-ssd-intel-iris-plus-graphics-with-english-keyboard-2020-gold-english-gold/N36062336A/p/?o=f5a2f63a5155b11c
5,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version,https://www.noon.com/saudi-en/galaxy-tab-s8-graphite-8gb-ram-128gb-5g-middle-east-version/N52535568A/p/?o=c52ad9141f39b82f
6,"Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver",https://www.noon.com/saudi-en/inspiron-14-5410-convertible-laptop-with-14-inch-fhd-touchscreen-display-11th-gen-intel-core-i3-1125g4-256gb-ssd-4-gb-ram-intel-uhd-graphics-win-10-home-eng-ar-kb-english-arabic-silver/N50226701A/p/?o=b790305fc48a2d2e
7,AirPods (3rd generation) with Lightning Charging Case White,https://www.noon.com/saudi-en/airpods-3rd-generation-with-lightning-charging-case-white/N53349332A/p/?o=acdf2eca6d2afd9c
8,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS,https://www.noon.com/saudi-en/eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-is-usm-lens-fast-versatile-full-frame-camera-30-4-mp-4k-wi-fi-gps/N13299769A/p/?o=ae440035122d245e
9,"65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black",https://www.noon.com/saudi-en/65-inch-4k-uhd-google-tv-smart-tv-dolby-vision-dolby-atmos-google-assistant-in-built-chromecast-and-premium-streaming-channels-model-2023-65p637-black/N53362855A/p/?o=be83f5f423e3b68d
10,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black,https://www.noon.com/saudi-en/band-6-all-day-spo2-monitoring-fullview-display-2-weeks-battery-life-1-47-inch-graphite-black/N46954808A/p/?o=c0bca8a9176c08af
11,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
12,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
13,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
14,"MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 Gold English Gold",https://www.noon.com/saudi-en/macbook-air-with-13-3-inch-retina-display-core-i5-processor-10th-gen-macos-8gb-ram-512-gb-ssd-intel-iris-plus-graphics-with-english-keyboard-2020-gold-english-gold/N36062336A/p/?o=f5a2f63a5155b11c
15,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version,https://www.noon.com/saudi-en/galaxy-tab-s8-graphite-8gb-ram-128gb-5g-middle-east-version/N52535568A/p/?o=c52ad9141f39b82f
16,"Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver",https://www.noon.com/saudi-en/inspiron-14-5410-convertible-laptop-with-14-inch-fhd-touchscreen-display-11th-gen-intel-core-i3-1125g4-256gb-ssd-4-gb-ram-intel-uhd-graphics-win-10-home-eng-ar-kb-english-arabic-silver/N50226701A/p/?o=b790305fc48a2d2e
17,AirPods (3rd generation) with Lightning Charging Case White,https://www.noon.com/saudi-en/airpods-3rd-generation-with-lightning-charging-case-white/N53349332A/p/?o=acdf2eca6d2afd9c
18,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS,https://www.noon.com/saudi-en/eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-is-usm-lens-fast-versatile-full-frame-camera-30-4-mp-4k-wi-fi-gps/N13299769A/p/?o=ae440035122d245e
19,"65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black",https://www.noon.com/saudi-en/65-inch-4k-uhd-google-tv-smart-tv-dolby-vision-dolby-atmos-google-assistant-in-built-chromecast-and-premium-streaming-channels-model-2023-65p637-black/N53362855A/p/?o=be83f5f423e3b68d
20,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black,https://www.noon.com/saudi-en/band-6-all-day-spo2-monitoring-fullview-display-2-weeks-battery-life-1-47-inch-graphite-black/N46954808A/p/?o=c0bca8a9176c08af
21,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
22,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
23,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
24,"MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 Gold English Gold",https://www.noon.com/saudi-en/macbook-air-with-13-3-inch-retina-display-core-i5-processor-10th-gen-macos-8gb-ram-512-gb-ssd-intel-iris-plus-graphics-with-english-keyboard-2020-gold-english-gold/N36062336A/p/?o=f5a2f63a5155b11c
25,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version,https://www.noon.com/saudi-en/galaxy-tab-s8-graphite-8gb-ram-128gb-5g-middle-east-version/N52535568A/p/?o=c52ad9141f39b82f
26,"Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver",https://www.noon.com/saudi-en/inspiron-14-5410-convertible-laptop-with-14-inch-fhd-touchscreen-display-11th-gen-intel-core-i3-1125g4-256gb-ssd-4-gb-ram-intel-uhd-graphics-win-10-home-eng-ar-kb-english-arabic-silver/N50226701A/p/?o=b790305fc48a2d2e
27,AirPods (3rd generation) with Lightning Charging Case White,https://www.noon.com/saudi-en/airpods-3rd-generation-with-lightning-charging-case-white/N53349332A/p/?o=acdf2eca6d2afd9c
28,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS,https://www.noon.com/saudi-en/eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-is-usm-lens-fast-versatile-full-frame-camera-30-4-mp-4k-wi-fi-gps/N13299769A/p/?o=ae440035122d245e
29,"65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black",https://www.noon.com/saudi-en/65-inch-4k-uhd-google-tv-smart-tv-dolby-vision-dolby-atmos-google-assistant-in-built-chromecast-and-premium-streaming-channels-model-2023-65p637-black/N53362855A/p/?o=be83f5f423e3b68d
30,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black,https://www.noon.com/saudi-en/band-6-all-day-spo2-monitoring-fullview-display-2-weeks-battery-life-1-47-inch-graphite-black/N46954808A/p/?o=c0bca8a9176c08af
31,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
32,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
33,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
34,"MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 Gold English Gold",https://www.noon.com/saudi-en/macbook-air-with-13-3-inch-retina-display-core-i5-processor-10th-gen-macos-8gb-ram-512-gb-ssd-intel-iris-plus-graphics-with-english-keyboard-2020-gold-english-gold/N36062336A/p/?o=f5a2f63a5155b11c
35,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version,https://www.noon.com/saudi-en/galaxy-tab-s8-graphite-8gb-ram-128gb-5g-middle-east-version/N52535568A/p/?o=c52ad9141f39b82f
36,"Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver",https://www.noon.com/saudi-en/inspiron-14-5410-convertible-laptop-with-14-inch-fhd-touchscreen-display-11th-gen-intel-core-i3-1125g4-256gb-ssd-4-gb-ram-intel-uhd-graphics-win-10-home-eng-ar-kb-english-arabic-silver/N50226701A/p/?o=b790305fc48a2d2e
37,AirPods (3rd generation) with Lightning Charging Case White,https://www.noon.com/saudi-en/airpods-3rd-generation-with-lightning-charging-case-white/N53349332A/p/?o=acdf2eca6d2afd9c
38,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS,https://www.noon.com/saudi-en/eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-is-usm-lens-fast-versatile-full-frame-camera-30-4-mp-4k-wi-fi-gps/N13299769A/p/?o=ae440035122d245e
39,"65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black",https://www.noon.com/saudi-en/65-inch-4k-uhd-google-tv-smart-tv-dolby-vision-dolby-atmos-google-assistant-in-built-chromecast-and-premium-streaming-channels-model-2023-65p637-black/N53362855A/p/?o=be83f5f423e3b68d
40,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black,https://www.noon.com/saudi-en/band-6-all-day-spo2-monitoring-fullview-display-2-weeks-battery-life-1-47-inch-graphite-black/N46954808A/p/?o=c0bca8a9176c08af
41,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
42,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
43,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
44,"MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 Gold English Gold",https://www.noon.com/saudi-en/macbook-air-with-13-3-inch-retina-display-core-i5-processor-10th-gen-macos-8gb-ram-512-gb-ssd-intel-iris-plus-graphics-with-english-keyboard-2020-gold-english-gold/N36062336A/p/?o=f5a2f63a5155b11c
45,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version,https://www.noon.com/saudi-en/galaxy-tab-s8-graphite-8gb-ram-128gb-5g-middle-east-version/N52535568A/p/?o=c52ad9141f39b82f
46,"Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver",https://www.noon.com/saudi-en/inspiron-14-5410-convertible-laptop-with-14-inch-fhd-touchscreen-display-11th-gen-intel-core-i3-1125g4-256gb-ssd-4-gb-ram-intel-uhd-graphics-win-10-home-eng-ar-kb-english-arabic-silver/N50226701A/p/?o=b790305fc48a2d2e
47,AirPods (3rd generation) with Lightning Charging Case White,https://www.noon.com/saudi-en/airpods-3rd-generation-with-lightning-charging-case-white/N53349332A/p/?o=acdf2eca6d2afd9c
48,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS,https://www.noon.com/saudi-en/eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-is-usm-lens-fast-versatile-full-frame-camera-30-4-mp-4k-wi-fi-gps/N13299769A/p/?o=ae440035122d245e
49,"65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black",https://www.noon.com/saudi-en/65-inch-4k-uhd-google-tv-smart-tv-dolby-vision-dolby-atmos-google-assistant-in-built-chromecast-and-premium-streaming-channels-model-2023-65p637-black/N53362855A/p/?o=be83f5f423e3b68d
50,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black,https://www.noon.com/saudi-en/band-6-all-day-spo2-monitoring-fullview-display-2-weeks-battery-life-1-47-inch-graphite-black/N46954808A/p/?o=c0bca8a9176c08af
51,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
52,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
53,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
54,"MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 Gold English Gold",https://www.noon.com/saudi-en/macbook-air-with-13-3-inch-retina-display-core-i5-processor-10th-gen-macos-8gb-ram-512-gb-ssd-intel-iris-plus-graphics-with-english-keyboard-2020-gold-english-gold/N36062336A/p/?o=f5a2f63a5155b11c
55,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version,https://www.noon.com/saudi-en/galaxy-tab-s8-graphite-8gb-ram-128gb-5g-middle-east-version/N52535568A/p/?o=c52ad9141f39b82f
56,"Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver",https://www.noon.com/saudi-en/inspiron-14-5410-convertible-laptop-with-14-inch-fhd-touchscreen-display-11th-gen-intel-core-i3-1125g4-256gb-ssd-4-gb-ram-intel-uhd-graphics-win-10-home-eng-ar-kb-english-arabic-silver/N50226701A/p/?o=b790305fc48a2d2e
57,AirPods (3rd generation) with Lightning Charging Case White,https://www.noon.com/saudi-en/airpods-3rd-generation-with-lightning-charging-case-white/N53349332A/p/?o=acdf2eca6d2afd9c
58,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS,https://www.noon.com/saudi-en/eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-is-usm-lens-fast-versatile-full-frame-camera-30-4-mp-4k-wi-fi-gps/N13299769A/p/?o=ae440035122d245e
59,"65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black",https://www.noon.com/saudi-en/65-inch-4k-uhd-google-tv-smart-tv-dolby-vision-dolby-atmos-google-assistant-in-built-chromecast-and-premium-streaming-channels-model-2023-65p637-black/N53362855A/p/?o=be83f5f423e3b68d
60,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black,https://www.noon.com/saudi-en/band-6-all-day-spo2-monitoring-fullview-display-2-weeks-battery-life-1-47-inch-graphite-black/N46954808A/p/?o=c0bca8a9176c08af
61,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
62,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
63,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
64,"MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 Gold English Gold",https://www.noon.com/saudi-en/macbook-air-with-13-3-inch-retina-display-core-i5-processor-10th-gen-macos-8gb-ram-512-gb-ssd-intel-iris-plus-graphics-with-english-keyboard-2020-gold-english-gold/N36062336A/p/?o=f5a2f63a5155b11c
65,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version,https://www.noon.com/saudi-en/galaxy-tab-s8-graphite-8gb-ram-128gb-5g-middle-east-version/N52535568A/p/?o=c52ad9141f39b82f
66,"Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver",https://www.noon.com/saudi-en/inspiron-14-5410-convertible-laptop-with-14-inch-fhd-touchscreen-display-11th-gen-intel-core-i3-1125g4-256gb-ssd-4-gb-ram-intel-uhd-graphics-win-10-home-eng-ar-kb-english-arabic-silver/N50226701A/p/?o=b790305fc48a2d2e
67,AirPods (3rd generation) with Lightning Charging Case White,https://www.noon.com/saudi-en/airpods-3rd-generation-with-lightning-charging-case-white/N53349332A/p/?o=acdf2eca6d2afd9c
68,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS,https://www.noon.com/saudi-en/eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-is-usm-lens-fast-versatile-full-frame-camera-30-4-mp-4k-wi-fi-gps/N13299769A/p/?o=ae440035122d245e
69,"65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black",https://www.noon.com/saudi-en/65-inch-4k-uhd-google-tv-smart-tv-dolby-vision-dolby-atmos-google-assistant-in-built-chromecast-and-premium-streaming-channels-model-2023-65p637-black/N53362855A/p/?o=be83f5f423e3b68d
70,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black,https://www.noon.com/saudi-en/band-6-all-day-spo2-monitoring-fullview-display-2-weeks-battery-life-1-47-inch-graphite-black/N46954808A/p/?o=c0bca8a9176c08af
71,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version,https://www.noon.com/saudi-en/iphone-15-pro-max-256gb-black-titanium-5g-with-facetime-middle-east-version/N53432493A/p/?o=ea494d7c3358a48d
72,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version,https://www.noon.com/saudi-en/galaxy-s23-ultra-5g-dual-sim-phantom-black-12gb-ram-256gb-international-version/N53379147A/p/?o=ffa06254b074517d
73,"ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones",https://www.noon.com/saudi-en/zipforce-true-wireless-earbuds-in-ear-bluetooth-5-3-headphones-bluetooth-earbuds-touch-control-30-playtime-ipx5-waterproof-tws-light-weight-earphones/ZDFD9FC0C48DF8C91D823Z/p/?o=zdfd9fc0c48df8c91d823z-1
